"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Quay County, NM"	"35037"	Suppressed	16671	Suppressed
	"Rio Arriba County, NM"	"35039"	11	79199	Unreliable
	"Roosevelt County, NM"	"35041"	Suppressed	37929	Suppressed
	"Sandoval County, NM"	"35043"	13	284532	Unreliable
	"San Juan County, NM"	"35045"	Suppressed	242005	Suppressed
	"San Miguel County, NM"	"35047"	Suppressed	55508	Suppressed
	"Santa Fe County, NM"	"35049"	Suppressed	297401	Suppressed
	"Sierra County, NM"	"35051"	Suppressed	22307	Suppressed
	"Socorro County, NM"	"35053"	Suppressed	33825	Suppressed
	"Taos County, NM"	"35055"	Suppressed	65860	Suppressed
	"Torrance County, NM"	"35057"	Suppressed	30808	Suppressed
	"Union County, NM"	"35059"	Suppressed	8370	Suppressed
	"Valencia County, NM"	"35061"	Suppressed	151566	Suppressed
